Country Name,Series Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Estonia,Exports of goods and services (constant LCU),6185663000,6814902000,7993356000,9585824000,10499300000,11823832000,11929996000,9507187000,11809564000,14664292000,15372031000,15802451000,16219710000,15975998000,16746445000,17555641000,18064594000,18973433000,17938635000,21907975000,22566867000,21016750000
Estonia,Imports of goods and services (constant 2015 US$),6998242572,7978195423,9265541040,10812825556,13051377654,14745701476,13837686112,9602584428,11643799673,14809553942,16244324975,16641658184,17148708903,16825097279,17918265935,18633374731,19737852652,20475354746,20741735477,25561025655,26379086151,24997336521
Estonia,External balance on goods and services (% of GDP),-7.406456693,-8.452298641,-7.819536753,-5.068776464,-10.10969177,-8.790455703,-3.904546282,4.964004728,6.420408296,5.815602998,1.655658118,2.683505877,3.489391031,3.933807182,3.606378728,4.055985802,2.727499613,4.063440406,-0.553449122,-1.003074661,-0.52965556,0.602052181
Estonia,Agricultural raw materials exports (% of merchandise exports),8.725613142,8.731542217,7.512401936,6.46107242,5.416593962,7.156458859,5.632701718,5.90249128,5.344396806,4.328115269,4.019271293,4.907168591,5.506106317,5.974775846,6.217636421,6.635168375,8.074579928,7.54618841,6.995957787,7.900837333,7.410509209,6.592623986
Estonia,Agricultural raw materials imports (% of merchandise imports),2.903738953,3.075334171,3.296928674,3.177230666,2.530526739,2.926118116,2.039950437,2.055873945,2.252934835,1.957324479,1.854043711,2.229285284,2.321085166,2.501521024,2.613727128,2.680952022,2.748234337,2.783038204,3.132026295,3.976960704,3.06365549,2.408433137
Estonia,Fuel exports (% of merchandise exports),5.319930305,4.237611269,4.576246315,7.241646196,15.54736544,4.330602111,5.689180914,7.553771195,15.75573783,16.75942981,16.12888149,10.23281241,11.07521471,10.96201113,8.257311276,9.909086387,6.252456371,5.153384948,4.860609962,6.841728994,14.68864761,8.405460414
Estonia,Fuel imports (% of merchandise imports),7.170240621,5.961973409,7.439204547,10.23908862,17.89134344,14.45478948,15.97295377,18.98474489,16.61596958,17.87487396,17.64863014,13.88761934,15.58220613,13.22488107,9.35211098,9.834351283,14.70467226,13.22181674,11.18118179,15.7015089,20.4260843,10.76461751
Estonia,Food exports (% of merchandise exports),11.72735479,10.64196322,9.324529409,8.090738131,7.532706622,9.599162661,9.642110015,11.23752522,9.892723185,8.915404641,9.379376187,10.16645709,10.2673657,10.1702566,9.982027011,10.14010761,8.945479916,10.44460881,10.61140837,9.113666516,9.838342983,11.66727886
Estonia,Food imports (% of merchandise imports),11.56614801,11.21191631,9.741412542,8.673806123,7.464531643,9.098595369,10.15781081,12.90228107,11.36329917,9.91178956,9.092343111,10.2311022,10.13989551,10.49313823,11.04987971,10.96102732,10.02994204,10.22049532,11.03935423,9.409543761,9.692658917,12.55427725
Estonia,Manufactures exports (% of merchandise exports),72.09114365,74.04233801,72.7682095,69.66779855,63.25725692,70.87906941,70.41097231,68.30848527,62.16047333,63.18708974,63.08428982,67.3553157,65.57763871,65.00047786,68.88587857,66.80181282,70.50106397,71.11352915,71.69507027,69.75645523,62.49928791,66.06048959
Estonia,Manufactures imports (% of merchandise imports),76.39996536,77.75284129,73.90009311,71.32738906,64.48345464,67.08043231,66.67857159,60.90738137,63.79296432,63.54540652,62.95278142,64.60325949,62.91660677,64.24287157,68.35201745,69.08183598,65.72822306,66.73796219,67.18691522,63.92787063,59.33869473,64.11180413
Estonia,Ores and metals exports (% of merchandise exports),2.135079297,2.343752795,2.422635565,2.406690484,3.069639067,3.526962449,4.546836975,2.572664057,2.946128577,2.617909964,2.683091997,2.154863375,1.903849419,1.636495601,1.666186568,2.358412691,2.750866582,2.416311635,2.130435922,2.90267325,2.102743827,2.141438737
Estonia,Ores and metals imports (% of merchandise imports),1.950959923,1.714464631,1.73696031,1.430965314,1.609937053,1.448296516,1.70289411,1.037171991,1.386418513,1.270762329,1.668747478,1.377549052,1.238412295,1.395271392,1.504211643,1.598996322,1.81819164,1.989243585,1.886840687,1.827558746,1.62022042,1.510713548
Estonia,"Computer, communications and other services (% of commercial service exports)",25.84912025,,,,,,38.18339461,37.03174137,34.44288336,36.06316058,37.10217093,38.68276323,38.59388757,40.47370002,43.64534811,44.87800741,46.4289909,48.66566369,62.61711987,64.1893985,61.57479076,64.4162073
Estonia,"Computer, communications and other services (% of commercial service imports)",31.94098519,,,,,,37.34158871,41.69743565,41.50462478,40.60476641,39.43303857,39.15327439,38.07046952,37.35541786,38.0865222,37.91151571,39.09731906,39.59713313,65.60788117,62.06495091,53.0423373,56.75948405
Estonia,Insurance and financial services (% of commercial service exports),1.039590976,,,,,,3.576505543,2.559385011,2.823285745,2.248710258,1.898157319,1.534580496,1.912640247,1.801923087,2.348333719,2.070665712,0.969691883,1.038279556,1.495098468,1.555666066,1.503800363,1.892938487
Estonia,Insurance and financial services (% of commercial service imports),1.366527999,,,,,,3.860705833,3.189611542,3.891273502,2.73517383,2.829256331,3.063630153,3.130753066,3.345409684,2.907787483,2.700918998,2.165282714,1.94238387,2.111848962,2.168755596,2.106104323,2.468224864
Estonia,Transport services (% of commercial service exports),43.14584608,,,,,,37.10281629,36.55643627,39.65133593,38.81123055,38.98466566,34.64371158,33.21460844,32.03411685,28.620978,28.91211039,29.84787233,28.5534978,26.70656972,27.97814278,25.6200967,21.77798806
Estonia,Transport services (% of commercial service imports),45.37995974,,,,,,35.806,31.70670228,32.81968742,35.14819095,37.54777111,35.30358059,34.57525264,33.38545541,31.97065719,33.17669966,32.44351219,31.34272687,23.00394541,28.11398458,31.54499101,27.06122483
Estonia,Travel services (% of commercial service exports),29.96544269,,,,,,21.13728356,23.85243735,23.08249496,22.87689861,22.01500609,25.1389447,26.27886374,25.69026005,25.38534017,24.13921649,22.75344488,21.74255895,9.181211943,6.27679265,11.30131218,11.91286616
Estonia,Travel services (% of commercial service imports),21.31252707,,,,,,22.99170546,23.40625053,21.78441429,21.51186881,20.18993399,22.47951486,24.22352478,25.91371704,27.03503313,26.21086564,26.29388604,27.11775614,9.276324456,7.652308915,13.30656736,13.71106626
Estonia,"Unemployment, total (% of total labor force) (national estimate)",10.026,11.288,10.248,8.033,5.915,4.592,5.455,13.548,16.707,12.328,10.021,8.631,7.352,6.412,6.882,5.807,5.412,4.514,6.956,6.178,5.571,6.378
Estonia,Poverty headcount ratio at national poverty lines (% of population),,20.2,18.3,18.3,19.4,19.5,19.7,15.8,17.5,17.5,18.6,21.8,21.6,21.7,21,21.9,21.7,20.7,20.6,22.8,22.5,
Eswatini,GDP (constant 2015 US$),2621187925,2722895615,2821571016,2990830757,3170046325,3310649786,3337852201,3390091218,3518702972,3597776312,3791935013,3938349731,3974709779,4063245671,4106422134,4189641988,4289359468,4404836243,4336136541,4799396095,4822230150,5055738006
Eswatini,Trade (% of GDP),175.7979933,172.0920312,150.1744096,124.5380371,106.9245947,114.8513281,112.9889489,107.3542511,106.6674434,80.76129963,79.66686772,86.80129593,88.34102188,84.08971156,86.65163682,87.7983679,84.7474885,88.61220023,86.88450516,88.95205774,91.42296985,
Eswatini,"Foreign direct investment, net inflows (% of GDP)",6.48958961,-2.738929855,2.511910909,-1.442691053,3.677271256,1.080707012,3.209674209,1.835139781,3.056264773,2.047687134,0.541895495,1.778993276,0.582923699,0.775195421,0.703667259,-1.309289037,0.667098955,2.846792291,0.974016254,2.326715149,0.278657138,0.611862408
Eswatini,"Foreign direct investment, net outflows (% of GDP)",0.022819577,0.776881711,-0.052230139,-0.693158927,-0.01867288,0.667690622,-0.24106662,0.195967458,0.088007624,0.008246897,-0.169051421,-0.106256875,0.011958964,-0.030062343,-0.191511101,1.449932542,-0.172629938,0.465149064,-0.309097495,1.206885581,-0.453170821,-0.492688205
Eswatini,"Tariff rate, applied, simple mean, all products (%)",9.19,,11.21,12.08,10.31,11.14,11.72,11.3,10.48,11.86,8.53,3.62,3.84,4.68,4.4,2.98,2.08,8.46,6.91,7.18,,
Eswatini,Commercial service exports (current US$),89848023.1,200012768.8,175167015.6,193290035.6,268074668.8,485854771.2,252280235.6,201576674.1,250354382.1,78808955.1,106746911.5,24353867.79,79316838.42,67412294.68,54281572.86,118715765.5,66568276.08,63721135.91,66260306.57,67514228.97,60324820.03,142876727.4
Eswatini,Commercial service imports (current US$),252636533.2,415424655.2,362885217.6,396709647.3,365084591.9,495043541.9,629046786.5,539602110.4,651680829.4,212148724.4,189343855.9,197283570.6,242463882.1,153622368.2,168996548.3,291831791,229743908.4,168493942,171103007.7,221878102.7,275798519.6,465704375.4
Eswatini,Merchandise exports (current US$),1029000000,1638000000,1949000000,1640000000,1660000000,1740000000,1570000000,1660000000,1800000000,1910000000,1926000000,1895000000,2004000000,1812000000,1633000000,1801000000,1842000000,2002000000,1752000000,2068000000,2034000000,1762000000
Eswatini,Merchandise imports (current US$),955000000,1519000000,1925000000,1890000000,1910000000,1840000000,1580000000,1780000000,1960000000,1950000000,1848000000,1693000000,1690000000,1412000000,1476000000,1612000000,1858000000,1832000000,1605000000,2123000000,1973000000,1925000000
Eswatini,GDP per capita (constant 2015 US$),2494.44754,2571.688071,2647.463243,2790.250788,2941.396842,3054.082429,3062.614991,3096.296069,3199.053542,3254.813373,3411.719361,3521.669337,3530.360904,3583.31129,3594.167067,3638.768782,3696.35985,3766.062999,3672.65335,4025.42383,4012.94045,4175.459321
Eswatini,Gini index,,,,,,,,51.4,,,,,,,54.6,,,,,,,
Eswatini,"Agriculture, forestry, and fishing, value added (% of GDP)",12.50254377,12.38526361,9.659472724,10.9717566,11.18421584,10.75417526,9.999453904,9.250385772,10.15621273,9.71988392,10.20333564,10.11581049,9.234248843,9.354311403,8.959862917,8.427761974,8.527127273,8.542233902,8.118437723,8.100368351,8.586114292,8.090769727
Eswatini,"Industry (including construction), value added (% of GDP)",39.28223192,38.3261795,39.82484758,39.78172449,39.82492531,40.4170426,39.59143841,39.90976434,37.70556388,36.7774863,36.79896077,35.6390913,35.61313955,35.7327075,35.34133577,33.8789758,33.25404678,34.60794664,31.37682877,32.5496089,33.37163592,33.47924833
Eswatini,"Services, value added (% of GDP)",44.44708962,45.93397568,47.51216673,46.57029554,46.9321407,47.05450449,48.48948754,48.56314846,49.55257663,50.15466944,48.38823578,49.43570933,50.25853538,50.07913455,51.35003299,53.06805211,53.31838588,51.76243298,53.78719577,53.91429214,53.02520105,53.51056634
Eswatini,Employment in agriculture (% of total employment) (modeled ILO estimate),17.84218326,17.42762,16.99380491,16.610854,16.17679466,15.79674877,15.49471748,15.21218864,14.87796159,14.6288723,14.28533667,13.95653497,13.74593,13.44275093,13.20460411,13.20813118,13.26837946,13.30933425,13.5554124,13.64908533,13.44680162,
Eswatini,Employment in industry (% of total employment) (modeled ILO estimate),25.16853259,25.11294462,25.0966274,25.23025339,25.32338205,25.37536419,25.22912631,25.15688032,25.10302454,25.01281611,25.08147136,24.9987011,24.84039043,24.73140999,24.52615605,24.24956962,24.05720153,23.94840309,23.89531944,24.06775192,23.98089069,
Eswatini,Employment in services (% of total employment) (modeled ILO estimate),56.98928415,57.45985959,57.90914711,58.15847454,58.49982329,58.82788703,59.27574924,59.63053083,60.01940672,60.35831159,60.6335696,61.04439282,61.41404418,61.82583908,62.26959195,62.5422992,62.674419,62.74226266,62.54926816,62.28350076,62.57230769,
Eswatini,Exports of goods and services (constant LCU),19284595700,21113675800,18512183600,15505680700,16595738300,18882816400,16415033200,15290471700,16281427700,12190453100,13572829100,13712519500,15310169900,15148398400,15701596700,16417810500,15822383800,18398812500,17957017600,19542755900,19459263700,
Eswatini,Imports of goods and services (constant 2015 US$),1560038585,1675796039,1649161864,1556427897,1241098399,1338171587,1505402042,1616662106,1822941460,1481158702,1445628725,1615192253,1619859853,1665233707,1802577002,1930785716,2022589433,2053464237,2026075430,2309953993,2389604244,
Eswatini,External balance on goods and services (% of GDP),-13.72238823,-4.546942566,-7.092925398,-10.97016437,4.754665332,7.296806176,-7.086794178,-8.17878774,-13.72154313,-11.10581064,-6.280826818,-5.73136274,-0.632182999,2.124020007,1.466433201,-0.772152156,-3.883817339,2.68359268,2.948546535,-0.84227288,-3.760657941,
Eswatini,Agricultural raw materials exports (% of merchandise exports),8.382712333,8.563620261,6.744993791,8.868952596,9.196274247,7.148661172,8.100678222,5.530921519,2.282049948,2.479710928,3.095341012,3.108267967,3.590237391,4.032588803,5.427826761,5.602980688,5.562609159,5.32767666,5.312355308,6.574248026,,
Eswatini,Agricultural raw materials imports (% of merchandise imports),2.236461034,1.878144716,1.216463912,0.943477385,0.896670169,0.993429697,1.332398999,0.839702517,0.739421177,0.578601288,0.825166688,1.197880721,1.95823815,2.234254364,1.630135399,1.560338549,1.29139464,1.298829188,1.446656941,1.825259651,,
Eswatini,Fuel exports (% of merchandise exports),0.705024746,0.653258092,0.657054524,0.586971596,0.920284909,1.260220409,1.785761487,0.789199616,1.178522526,0.508342693,0.966255612,1.278068695,0.957817324,0.774679897,0.878224884,1.185778857,0.999438298,0.834516115,1.134224751,1.184869808,,
Eswatini,Fuel imports (% of merchandise imports),9.621997893,8.355102725,8.407593764,11.71298194,14.51631913,14.0580612,16.84226288,12.35502193,10.70511997,8.935253307,16.21015097,18.1719246,16.54497084,11.74711782,10.92895471,11.25405023,14.67799577,16.00077887,14.53388399,16.90373833,,
Eswatini,Food exports (% of merchandise exports),14.05064712,14.73202827,13.51913284,18.82870545,25.94573371,21.12675704,30.00287244,34.8531682,30.58433433,24.73629886,32.83824172,33.40703106,28.72246269,29.66621617,28.09752083,24.41430031,25.97650584,28.69659761,30.83788617,29.355282,,
Eswatini,Food imports (% of merchandise imports),17.64528683,16.40953282,16.44115667,16.80676938,15.55254801,20.5578827,19.56795717,19.13874356,19.73566968,17.06043224,19.07674619,15.42268327,17.19450704,17.7341004,18.69717076,18.48188615,18.8200189,18.29071907,20.39435793,18.61526496,,
Eswatini,Manufactures exports (% of merchandise exports),76.39976002,75.52663706,51.03178473,71.11671074,63.58298522,69.76814091,59.30527799,58.35827376,65.44558411,71.71196357,57.27391826,58.43573794,64.67300832,65.33092369,65.41520333,68.55983013,67.14314432,64.9045855,62.50584929,62.59265882,,
Eswatini,Manufactures imports (% of merchandise imports),66.91179807,70.72230752,71.87927781,68.30212581,65.5292807,62.27148175,60.72333491,60.0321301,59.22484822,66.8771336,54.27643672,56.4132339,62.33354365,65.87476353,66.07362413,65.98423263,62.76893629,61.85371336,61.46054055,61.14065538,,
Eswatini,Ores and metals exports (% of merchandise exports),0.236438012,0.19861442,0.210348522,0.451465737,0.240303979,0.540540884,0.719407974,0.384051663,0.436095573,0.512942471,5.786376378,3.744287478,2.01180715,0.157896597,0.137876958,0.208812084,0.241373821,0.191500645,0.171358148,0.258104852,,
Eswatini,Ores and metals imports (% of merchandise imports),0.890551703,0.815716077,0.696042552,0.689430299,1.217867355,1.184507095,0.868723183,0.637679418,0.634517641,0.640576017,0.753100307,0.614014356,0.87127969,0.907988075,0.79585524,0.659991728,0.671309454,0.851469668,1.135066764,0.900464323,,
Eswatini,"Computer, communications and other services (% of commercial service exports)",43.37843565,11.66044854,-11.67091596,-23.96782023,54.04413466,85.29319775,77.6118412,66.04022425,55.31671122,72.64677142,57.34185876,53.10408487,62.22364531,60.54057601,65.35136343,40.91177964,56.16334827,58.86511821,74.70749771,70.95071806,62.84852563,68.44859054
Eswatini,"Computer, communications and other services (% of commercial service imports)",68.14933123,70.20419806,42.72500505,42.36027736,57.03481084,65.72991532,61.77252052,47.740846,74.39164972,54.49999325,41.8198515,52.93685903,50.41270893,43.77402735,65.7113066,65.41466869,53.92390317,59.61474155,58.18190301,51.91066052,58.0846584,78.12825824
Eswatini,Insurance and financial services (% of commercial service exports),0,48.90986734,62.4418342,78.89498068,14.09533996,6.376601135,8.390046606,10.515557,16.05106662,13.53088,15.02901331,28.97120851,17.64625241,18.25570503,10.03889169,47.56867614,18.39502169,16.71220417,14.232316,17.51310342,16.80939026,
Eswatini,Insurance and financial services (% of commercial service imports),5.482809912,10.47129184,28.90533037,32.83273339,17.3558661,12.17514417,1.428430097,5.607500993,5.543794932,2.725510381,6.607235617,2.020485288,6.792027812,2.149117596,3.425440463,2.327325392,14.62719937,3.509776928,1.804618929,1.749370789,1.865237726,4.535537553
Eswatini,Transport services (% of commercial service exports),8.505749736,4.524927973,6.425080472,5.277113115,3.752642566,1.812864776,3.599254644,3.70343728,8.451088439,0.849689792,0.293146824,0.657725881,1.358701583,0.401960579,0.518025825,0.73784938,1.073516551,2.078780006,0.810269144,0.308789674,1.453716667,16.60282437
Eswatini,Transport services (% of commercial service imports),16.1007432,14.05149763,15.09927101,12.39967623,12.24807333,11.71525204,29.46401576,33.39167918,10.65791956,28.6723965,28.21936477,25.66164953,20.33907616,21.62275725,13.22924419,9.945313434,13.7361128,16.46333159,18.8787905,27.65633757,22.24042653,9.211208784
Eswatini,Travel services (% of commercial service exports),48.11581462,34.90475614,42.80400129,39.79572644,28.10788281,6.517336337,10.39885755,19.74078148,20.18113372,12.97265879,27.3359811,17.26698074,18.7714007,20.80175838,24.09171906,10.78169484,24.36811349,22.34389761,10.24991714,11.22738885,18.88836745,14.94858509
Eswatini,Travel services (% of commercial service imports),10.26711566,5.273012469,13.27039358,12.40731301,13.36124973,10.37968847,7.335033623,13.25997383,9.406635786,14.10209987,23.35354812,19.38100615,22.4561871,32.4540978,17.63400874,22.31269249,17.71278465,20.41214994,21.13468756,18.68363112,17.80967734,8.124995427
Eswatini,"Unemployment, total (% of total labor force) (national estimate)",,,,,,28.24,,,,,,,,,22.718,,,,,34.153,,
Eswatini,Poverty headcount ratio at national poverty lines (% of population),,,,,,,,63,,,,,,,58.9,,,,,,,
Ethiopia,GDP (constant 2015 US$),19077728362,18665390026,21198769338,23704202269,26272487888,29282307976,32441436122,35297110795,39727088220,44167899824,47987456603,53065618850,58508820968,64589328551,70682351658,77442545815,82721144195,89640011587,95071775776,1.00E+11,1.06E+11,1.13E+11
Ethiopia,Trade (% of GDP),,,,,,,,,,48.23293541,45.39790418,41.47178708,40.74108415,39.65612414,34.8990528,31.1036313,31.19937494,28.81530101,24.00611364,24.34503933,26.59550123,20.58541157
Ethiopia,"Foreign direct investment, net inflows (% of GDP)",3.2480727,5.392122513,5.380415799,2.137800937,3.568235274,1.126470925,0.400997134,0.682729367,0.963030625,1.967356639,0.643172898,2.820408459,3.335691111,4.066488965,5.576203217,4.912701477,3.987719716,2.657360161,2.225385751,3.828306408,2.89493814,1.993285029
Ethiopia,"Foreign direct investment, net outflows (% of GDP)",,,,,,,,,,,,,,,,,,,,,,
Ethiopia,"Tariff rate, applied, simple mean, all products (%)",19.65,,,,18.6,,18.18,18.24,18.19,18.22,18.15,,,17.87,,,17.83,,,18.49,,
Ethiopia,Commercial service exports (current US$),378071614.3,588361623,800247263.8,789100420.8,858897573,1113737409,1592445667,1516009421,1911327317,2561514618,2537579918,2837666391,2724687533,2936812670,2754506455,3265642172,4509285550,4653753307,4318052360,5374601416,6820739981,7218497207
Ethiopia,Commercial service imports (current US$),554157293.5,688770434.9,931818977.3,1178054839,1154218521,1733466284,2360623830,2186745095,2537666665,3410933001,3581015175,3454444626,4433299140,4883765732,5213862722,5003635502,6128799888,6079324237,5374653332,6512390360,7447007531,7632744346
Ethiopia,Merchandise exports (current US$),480000000,496000000,678000000,903000000,1043000000,1277000000,1602000000,1618000000,2330000000,2875000000,3370000000,2973000000,3275000000,2914000000,2789000000,3022000000,2704000000,2741000000,3258000000,3949000000,3970000000,3616000000
Ethiopia,Merchandise imports (current US$),1594000000,2686000000,2874000000,4095000000,5207000000,5809000000,8277000000,7668000000,8602000000,8896000000,11913000000,12072000000,15357000000,16702000000,16429000000,15761000000,15305000000,14554000000,13115000000,15973000000,18663000000,17888000000
Ethiopia,GDP per capita (constant 2015 US$),268.4236018,255.1002658,281.5203253,305.979355,329.6792788,357.1179315,384.5726584,406.8569279,445.1823356,481.0378573,508.0657097,546.592835,586.5736135,630.3126194,671.2905759,715.7487347,744.3675203,785.484972,811.2555399,834.9912914,857.3487002,890.3496172
Ethiopia,Gini index,,,29.8,,,,,,33.2,,,,,35,,,,,,,,
Ethiopia,"Agriculture, forestry, and fishing, value added (% of GDP)",38.69237169,37.28505541,38.67975495,41.17449856,42.52417012,42.26501219,45.18455837,45.88269426,41.44682007,41.24996386,44.33094275,41.23950553,38.52044969,36.05697539,34.6988796,33.77928067,31.21880078,33.63332906,35.55826935,37.57911569,37.64222827,35.78979912
Ethiopia,"Industry (including construction), value added (% of GDP)",12.74027964,12.89950222,12.68554034,11.78883353,11.59231605,11.58949667,10.20685429,9.683480443,9.435128138,9.664642193,9.476137965,10.94455699,13.47132451,16.29779364,21.9325682,23.58190618,27.30570214,24.82236751,23.10229481,21.85002737,22.71752781,24.47667644
Ethiopia,"Services, value added (% of GDP)",41.44314132,42.7501558,40.07365782,39.1449503,38.57263514,39.11411058,37.90012961,38.77081548,41.75507409,41.43005659,38.5815205,39.67009798,39.8920085,39.54570915,36.72458993,36.63365456,36.40972715,37.14758289,36.828072,36.53574525,36.54377368,36.98302154
Ethiopia,Employment in agriculture (% of total employment) (modeled ILO estimate),77.23276253,78.06610163,77.9187725,78.12076364,77.42159632,76.60118936,75.85739711,75.11065949,73.836979,72.73370345,72.09000767,71.03363982,70.05889549,69.0389883,68.1833235,67.12572698,66.29654878,65.29809605,64.57057062,63.46600856,62.79135976,
Ethiopia,Employment in industry (% of total employment) (modeled ILO estimate),6.877052972,6.900621205,7.185992784,7.361965961,7.441736804,7.545891018,7.668681506,7.771906798,7.945397163,8.108154105,8.24761923,8.408524508,8.117215519,7.836176074,7.585856223,7.297280384,6.966375169,6.652142807,6.532709735,6.307298427,6.523415442,
Ethiopia,Employment in services (% of total employment) (modeled ILO estimate),15.89018791,15.03328701,14.89523156,14.5172704,15.13666688,15.85291963,16.47392139,17.11743637,18.21762639,19.15814245,19.6623731,20.55783567,21.823889,23.12483562,24.23083066,25.57698057,26.73707605,28.04976303,28.89671964,30.22670019,30.6852248,
Ethiopia,Exports of goods and services (constant LCU),,,,,,,,,,1.63E+11,1.46E+11,1.46E+11,1.50E+11,1.33E+11,1.23E+11,1.32E+11,1.39E+11,1.31E+11,1.24E+11,1.47E+11,1.64E+11,1.62E+11
Ethiopia,Imports of goods and services (constant 2015 US$),,,,,,,,,,10490652507,12820249887,13360392655,16057182846,19565922932,19575310389,18113327256,16919162128,16029112842,15710301022,17792711840,19639121444,18826655014
Ethiopia,External balance on goods and services (% of GDP),,,,,,,,,,-14.85922901,-17.86330779,-16.50363996,-17.45784433,-20.92949695,-19.2748918,-15.84489406,-14.45402321,-12.93534779,-9.751711758,-9.081636038,-10.10757648,-7.399406212
Ethiopia,Agricultural raw materials exports (% of merchandise exports),14.84205698,25.86528038,10.81665444,12.90165498,16.17877037,9.302813896,7.21832077,3.239771531,2.554401187,1.901232607,1.836231475,1.822492376,1.174207583,1.253217843,1.203653478,1.703640174,1.967626736,9.08757039,9.075215313,9.963166239,8.698133312,
Ethiopia,Agricultural raw materials imports (% of merchandise imports),0.899317632,0.816368783,0.901746185,0.933224171,1.700002505,0.887686875,0.855561619,0.513256314,0.490571156,0.554046034,0.548538856,0.592047947,0.566211694,0.541116014,0.409936552,0.590425868,0.481758527,0.610349751,0.502198033,0.413326568,0.455254806,
Ethiopia,Fuel exports (% of merchandise exports),0.001027794,,0.00414669,0.004274105,,0.010373057,0.0088217,0.001409835,0.005977901,1.44E-05,0.004771532,0.0012008,0.046369341,8.44E-07,0.007929173,0.001747245,8.76E-06,0.000100158,0.00466763,6.93E-05,0.008172853,
Ethiopia,Fuel imports (% of merchandise imports),12.45352243,0.965515176,14.85853611,15.28124675,21.17719273,13.30754906,23.47657165,15.81646396,18.35295492,17.20722479,19.65905566,14.56146599,20.79342448,11.92925259,10.21203159,9.880057182,9.69781028,16.74983484,12.04052365,7.02182577,6.384148345,
Ethiopia,Food exports (% of merchandise exports),68.87079203,62.03228544,66.70178311,75.7602064,70.85766159,58.25741065,66.49808566,71.14395731,68.04262055,74.65776946,76.27266709,73.1015133,79.38667545,77.48034528,83.65140428,84.93515432,88.51556926,73.06731518,77.57757159,80.20363379,81.51826042,
Ethiopia,Food imports (% of merchandise imports),11.23257534,24.15681785,12.30231888,10.59101368,8.468381364,7.012871615,13.16829874,10.86096873,10.8818231,14.3759543,10.94302322,12.53080321,8.959429836,9.77249763,13.11766857,12.38495138,15.05519866,12.19487053,18.39841324,28.16760897,23.80287587,
Ethiopia,Manufactures exports (% of merchandise exports),14.16581848,11.39167013,9.923865268,5.138433382,5.481781838,22.74518093,16.00559486,14.18080791,14.04753787,14.67211775,12.15402204,16.46012244,12.09956397,13.30021562,8.537109968,6.963622449,5.627901324,17.4273621,13.0175866,9.48331277,9.105181979,
Ethiopia,Manufactures imports (% of merchandise imports),74.2600138,72.34360762,71.07965554,71.99938287,67.85336499,77.34442463,61.33581711,71.59130272,69.07337434,66.37639861,67.75728837,71.01855897,68.2863755,76.58615564,75.02053962,76.21987178,73.63182923,69.15931007,67.85755271,63.40904361,68.35503501,
Ethiopia,Ores and metals exports (% of merchandise exports),1.285049576,0.710764054,0.962038149,1.062184387,0.654345629,4.97334642,0.93560356,1.261544043,1.763523732,1.641482707,0.861647818,0.126242533,0.549836107,0.46364536,0.48930595,0.538936388,0.815476613,0.417258765,0.324961749,0.349817803,0.670250625,
Ethiopia,Ores and metals imports (% of merchandise imports),1.153922519,1.69689129,0.846109417,1.195123816,0.800787537,1.447457384,1.159600993,1.215498888,1.200027084,1.486355406,1.092013523,1.297122891,1.39424809,1.170836728,1.234030088,0.915275052,1.131981777,1.211291752,1.200952858,0.988195263,1.002656972,
Ethiopia,"Computer, communications and other services (% of commercial service exports)",12.66009153,28.74274111,31.50605481,15.61753244,10.71681651,13.12361239,9.04069501,11.36617433,10.87946511,8.068357232,7.824435541,6.030167734,6.583028946,5.898211066,7.112184815,6.66127413,5.056633098,6.665974357,6.517884631,6.552154875,4.810411129,5.947692779
Ethiopia,"Computer, communications and other services (% of commercial service imports)",28.72877757,26.89848269,26.38906125,23.4654223,30.88130095,24.90957542,20.92782071,21.63859267,24.84257401,29.99435526,23.21923724,16.23405973,18.9333643,20.87898345,25.01518619,16.76412406,20.0424639,19.5366182,24.57520254,15.36850054,11.81972601,13.79517112
Ethiopia,Insurance and financial services (% of commercial service exports),1.864816574,0.982108103,0.499695924,3.956581308,2.34927804,5.213601505,1.446703528,1.461608903,0.203668036,0.105733151,0.055840223,0.052356339,0.000533438,0.010576268,0.181083083,0.208702961,1.121825539,0.169902191,0.153312999,0.828945525,0.177002814,0.024378561
Ethiopia,Insurance and financial services (% of commercial service imports),5.414484829,6.21643483,5.00411894,5.057724903,5.704517953,4.122739263,4.137081486,4.455952317,4.154227468,3.397290622,4.018171145,4.279230716,4.113483218,4.001396144,3.748454053,4.033005867,3.348997446,3.200830391,4.13597501,4.360935458,3.424429485,2.942461038
Ethiopia,Transport services (% of commercial service exports),66.45992533,50.85258005,46.3068882,59.10310972,68.07335514,65.82269562,65.83996298,65.46576691,61.60421006,61.76424232,68.18785657,73.2654396,80.48007415,80.29974765,80.11839879,79.78582932,72.36233024,76.27920425,69.41017295,74.66266933,77.79135909,78.73468547
Ethiopia,Transport services (% of commercial service imports),57.66176465,59.68201029,62.34881875,64.96925269,55.02859578,64.80124993,68.33449761,67.5841077,65.22088199,61.57586953,67.70113696,73.28756626,70.56250915,67.49538916,62.38839596,72.09046105,66.62041625,66.38724542,65.29211466,70.44080619,77.65075615,74.78476808
